Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CSCI 350 D 
4 cr 
CRN 10197",Net-Centric Computing,Emily Hill,"09:25 AM - 10:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","LC 30
 LC 30 - Final Exam",20,9,11,0,"Pre-reqs: (CSCI 320 FOR LEVEL UG WITH MIN. GRADE OF C- OR CSCI 100X FOR LEVEL UG WITH MIN. GRADE OF C-) AND (CSCI 220 OR CSCI 23C ) AND (CSCI 210 FOR LEVEL UG WITH MIN. GRADE OF C- OR CSCI 10X FOR LEVEL UG WITH MIN. GRADE OF C-) AND (MATH 117 FOR LEVEL UG WITH MIN. GRADE OF C- OR MATH 3X FOR LEVEL UG WITH MIN. GRADE OF C-) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSCI 370 E 
4 cr 
CRN 10145",Algorithm Analysis and Computability,Barry Burd,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","LC 16
 BC 217 - Final Exam",20,4,16,0,"Pre-reqs: (CSCI 220 OR CSCI 23X ) AND (CSCI 230 OR CSCI 25X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"CSEM 100 G01 
2 cr 
CRN 10784",Global Peacebuilding and Leadership,Jonathan Golden,12:15 PM - 01:05 PM MF,BC 215,18,17,1,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G02 
2 cr 
CRN 10777",Eataly: Food in Italian Culture,Emanuele Occhipinti,12:15 PM - 01:05 PM MF,BC 102,18,14,4,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G03 
2 cr 
CRN 10788",Citizenship and Borders,Sangay Mishra,12:15 PM - 01:05 PM MF,BC 201,18,9,9,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G04 
2 cr 
CRN 10768",Why do we eat that?,Maria Masucci,12:15 PM - 01:05 PM MF,BC 20,18,17,1,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G05 
2 cr 
CRN 10769",Forensic Anthropology Examined,Linda Van Blerkom,12:15 PM - 01:05 PM MF,BC 103,18,16,2,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G06 
2 cr 
CRN 10770",Eye. Spy. The Art of Observation,Rebecca Soderholm,12:15 PM - 01:05 PM MF,ARTS 106,18,18,0,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G07 
2 cr 
CRN 10771",Art and the Body,Marguerite Keane,12:15 PM - 01:05 PM MF,ARTS 105,18,16,2,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G08 
2 cr 
CRN 10772",Fact or Fiction: Using Science to Tackle Popular Myths,Tammy Windfelder,12:15 PM - 01:05 PM MF,BC 204,18,18,0,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G09 
2 cr 
CRN 10790",Science in Fiction (But NOT Science Fiction),Molly Crowther,12:15 PM - 01:05 PM MF,BC 217,18,16,2,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G10 
2 cr 
CRN 10775",The Meaning of Life in Ancient Thought,John Lenz,12:15 PM - 01:05 PM MF,BC 101,18,19,-1,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G11 
2 cr 
CRN 10778",Mathematics: The Language of the Universe,Steve Surace,12:15 PM - 01:05 PM MF,BC 21,18,17,1,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G12 
2 cr 
CRN 10779",Music and Sound Technology,Leslie Sprout,12:15 PM - 01:05 PM MF,MUS 111,18,16,2,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G13 
2 cr 
CRN 10780",Physics for Future Presidents,Bjorg Larson,12:15 PM - 01:05 PM MF,BC 216,18,12,6,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G14 
2 cr 
CRN 10789",American Inequality,Jason Jordan,12:15 PM - 01:05 PM MF,BC 203,18,18,0,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G15 
2 cr 
CRN 10791",Politics of Popular Culture,Jinee Lokaneeta,12:15 PM - 01:05 PM MF,BC 202,18,18,0,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G17 
2 cr 
CRN 10783",On Being Human,George-Harold Jennings,12:15 PM - 01:05 PM MF,BC 118,18,18,0,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G18 
2 cr 
CRN 10786",Community Service,"Stewart Robinette
 Michelle Brisson",12:15 PM - 01:05 PM MF,BC 18,18,13,5,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G19 
2 cr 
CRN 10785",Community Service,"Jonathan Reader
 Michelle Brisson",12:15 PM - 01:05 PM MF,BC 117,18,18,0,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"CSEM 100 G20 
2 cr 
CRN 10774",Community Service,"Amy Koritz
 Michelle Brisson",12:15 PM - 01:05 PM MF,BC 120,18,16,2,0,"Pre-reqs: 
Co-Reqs: CMHR 100 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"DANC 220 ZX 
2 cr 
CRN 10625","Movement for the Musical Stage
CLA-Breadth/Arts","Kristi Azaroff
 Rosemary McLaughlin",02:45 PM - 04:15 PM TR,SIMN DNCE,25,22,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"DANC 250 H 
2 cr 
CRN 10627",Special Topics in Dance: Hip Hop,"Kimani Fowlin
 Rosemary McLaughlin",12:15 PM - 01:30 PM TR,SIMN DNCE,25,14,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: DANC 350 - H 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"DANC 300 X 
1 cr 
CRN 10851",Ind. Study: Dance,,-,,0,0,0,0,"Pre-reqs: DANC 322 OR DANC 123X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"DANC 300 X1 
2 cr 
CRN 11232",The Dancer's Practice and Performance Research,"Rosemary McLaughlin
 Kimani Fowlin",-,,1,1,0,0,"Pre-reqs: DANC 322 OR DANC 123X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 2nd Half Session 
Final Exam:"
"DANC 322 F 
2 cr 
CRN 10626",Choreography and Performance Studies,"Kimani Fowlin
 Rosemary McLaughlin",10:50 AM - 12:05 PM TR,SIMN DNCE,10,6,4,0,"Pre-reqs: DANC 101 OR DANC 2X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"DANC 322 F 
4 cr 
CRN 10626",Choreography and Performance Studies,"Kimani Fowlin
 Rosemary McLaughlin",10:50 AM - 12:05 PM TR,SIMN DNCE,10,6,4,0,"Pre-reqs: DANC 101 OR DANC 2X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"DANC 350 H 
2 cr 
CRN 10628",Special Topics in Dance,"Kimani Fowlin
 Rosemary McLaughlin",12:15 PM - 01:30 PM TR,SIMN DNCE,25,14,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: DANC 250 - H 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"DREW 101 X 
0 cr 
CRN 11055",Full-Time Tuition Designation,,,,200,0,200,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"EAP 010EA K 
0 cr 
CRN 11134",Elective I: Presentation Power,Jennifer Ostrega,01:45 PM - 03:15 PM T,COM PRES,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 010EB K 
0 cr 
CRN 11135",Elective II: Language Immersion,Jennifer Ostrega,01:45 PM - 03:15 PM R,COM PRES,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 010EC G 
0 cr 
CRN 11136",Elective III: Performance Lab,Jennifer Ostrega,11:15 AM - 12:45 PM F,COM 207,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 010LS B1 
0 cr 
CRN 10999",Academic English 1 Listening and Speaking,Jennifer Ostrega,"09:30 AM - 12:45 PM TR
 11:15 AM - 12:45 PM W","COM PRES
 COM PRES",18,2,16,0,"Pre-reqs: 
Co-Reqs: EAP 010RW 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 010RW A1 
0 cr 
CRN 10998",Academic English 1 Reading and Writing,Catherine Jerris,"09:30 AM - 11:00 AM MWF
 11:15 AM - 12:45 PM M","COM PRES
 COM PRES",18,2,16,0,"Pre-reqs: 
Co-Reqs: EAP 010LS 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 010SP OS 
0 cr 
CRN 11158",Academic Engilsh 1 SP,Theresa Ferree,05:45 PM - 08:45 PM R,COM PRES,18,5,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 020EA K 
0 cr 
CRN 11137",Elective I: Presentation Power,Jennifer Ostrega,01:45 PM - 03:15 PM T,COM PRES,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 020EB K 
0 cr 
CRN 11138",Elective II: Language Immersion,Jennifer Ostrega,01:45 PM - 03:15 PM R,COM PRES,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 020EC G 
0 cr 
CRN 11139",Elective III: Performance Lab,Jennifer Ostrega,11:15 AM - 12:45 PM F,COM PRES,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 020LS L1 
0 cr 
CRN 11001",Academic English 2 Listening and Speaking,Jennifer Ostrega,"09:30 AM - 12:45 PM TR
 11:15 AM - 12:45 PM W","COM PRES
 COM PRES",18,2,16,0,"Pre-reqs: 
Co-Reqs: EAP 020RW 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 020RW T1 
0 cr 
CRN 11000",Academic English 2 Reading and Writing,Catherine Jerris,"09:30 AM - 11:00 AM MWF
 11:15 AM - 12:45 PM M","COM PRES
 COM PRES",18,2,16,0,"Pre-reqs: 
Co-Reqs: EAP 020LS 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 020SP OS 
0 cr 
CRN 11159",Academic English 2 SP,Theresa Ferree,05:45 PM - 08:45 PM R,COM PRES,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 030EA K 
0 cr 
CRN 11140",Elective I: Presentation Power,Jennifer Ostrega,01:45 PM - 03:15 PM T,COM PRES,18,7,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 030EB K 
0 cr 
CRN 11141",Elective II: Language Immersion,Jennifer Ostrega,12:45 PM - 03:15 PM R,COM PRES,18,7,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 030EC G 
0 cr 
CRN 11142",Elective III: Performance Lab,Jennifer Ostrega,11:15 AM - 12:45 PM F,COM PRES,18,7,11,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 030LS L2 
0 cr 
CRN 11003",Academic English 3 Listening and Speaking,Jennifer Ostrega,"09:30 AM - 12:45 PM TR
 11:15 AM - 12:45 PM W","COM PRES
 COM PRES",18,7,11,0,"Pre-reqs: 
Co-Reqs: EAP 030RW 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 030RW T2 
0 cr 
CRN 11002",Academic English 3 Reading and Writing,Catherine Jerris,"09:30 AM - 11:00 AM MWF
 11:15 AM - 12:45 PM M","COM PRES
 COM PRES",18,7,11,0,"Pre-reqs: 
Co-Reqs: EAP 030LS 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 040EA K 
0 cr 
CRN 11143",Elective I: Presentation Power,Jennifer Ostrega,01:45 PM - 03:15 PM T,COM PRES,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 040EB K 
0 cr 
CRN 11144",Elective III: Performance Lab,Jennifer Ostrega,01:45 PM - 03:15 PM R,COM PRES,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 040EC G 
0 cr 
CRN 11151",Elective III: Performance Lab,Jennifer Ostrega,11:15 AM - 12:45 PM F,COM 207,18,2,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 040LS L3 
0 cr 
CRN 11005",Academic English 4 Listening and Speaking,Jennifer Ostrega,"09:30 AM - 12:45 PM TR
 11:15 AM - 12:45 PM W","COM PRES
 COM PRES",18,2,16,0,"Pre-reqs: 
Co-Reqs: EAP 040RW 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 040RW T3 
0 cr 
CRN 11004",Academic English 4 Reading and Writing,Catherine Jerris,"09:30 AM - 11:00 AM MWF
 11:15 AM - 12:45 PM M","COM PRES
 COM PRES",18,2,16,0,"Pre-reqs: 
Co-Reqs: EAP 040LS 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 101 AB 
4 cr 
CRN 10675",English for Academic Purposes I: Reading/Writing,Catherine Jerris,07:45 AM - 09:20 AM MWF,COM PRES,18,15,3,0,"Pre-reqs: EAP 050 FOR LEVEL UG WITH MIN. GRADE OF C 
Co-Reqs: EAP 102 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"EAP 102 AB 
4 cr 
CRN 11145",English for Academic Purposes I: Listening/Speaking,Jennifer Ostrega,07:45 AM - 09:20 AM TR,COM PRES,18,15,3,0,"Pre-reqs: 
Co-Reqs: EAP 101 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"ECON 101 D 
4 cr 
CRN 10035","Economic Principles: Microeconomics
CLA-Breadth/Social Science
CLA-Quantitative",Sharri Byron,"09:25 AM - 10:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 201
 BC 201 - Final Exam",30,29,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 101 E 
4 cr 
CRN 11038","Economic Principles: Microeconomics
CLA-Breadth/Social Science
CLA-Quantitative",Bernard Smith,"10:50 AM - 11:55 AM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 218
 BC 218 - Final Exam",30,30,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 101 F 
4 cr 
CRN 10036","Economic Principles: Microeconomics
CLA-Breadth/Social Science
CLA-Quantitative",Sharri Byron,"10:50 AM - 12:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 201
 BC 201 - Final Exam",32,29,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 102 F 
4 cr 
CRN 10039","Economic Principles: Macroeconomics
CLA-Breadth/Social Science
CLA-Quantitative",Giandomenico Sarolli,"10:50 AM - 12:05 PM TR
 12:30 PM - 03:30 PM F - Final Exam","BC 21
 LC 28 - Final Exam",30,29,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 102 H 
4 cr 
CRN 10040","Economic Principles: Macroeconomics
CLA-Breadth/Social Science
CLA-Quantitative",Giandomenico Sarolli,"12:15 PM - 01:30 PM TR
 12:30 PM - 03:30 PM F - Final Exam","BC 21
 LC 28 - Final Exam",30,24,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 241 K 
4 cr 
CRN 10041",Global Economy,Jennifer Olmsted,"01:40 PM - 02:55 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 201
 BC 201 - Final Exam",25,21,4,0,"Pre-reqs: ECON 101 OR ECON 5X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 245 J 
4 cr 
CRN 10832","Environmental Economics
CLA-Breadth/Interdisciplinary",Fred Curtis,"01:45 PM - 02:50 PM MWF
 08:30 AM - 11:30 AM M - Final Exam","BC 117
 BC 117 - Final Exam",30,19,11,0,"Pre-reqs: ECON 101 OR ECON 5X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 250 E 
4 cr 
CRN 10043",Alternative Economics,Maliha Safri,"10:50 AM - 12:05 PM MW
 12:30 PM - 03:30 PM F - Final Exam","SEM 210
 SEM 210 - Final Exam",25,9,16,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 250 H 
4 cr 
CRN 10850","Political Economy of Non-Profits
CLA-Off Campus Experience",Jennifer Olmsted,"12:15 PM - 01:30 PM TR
 12:30 PM - 03:30 PM T - Final Exam","BC 101
 BC 101 - Final Exam",16,11,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 254 ZX 
4 cr 
CRN 10890","Experimental Economics
CLA-Breadth/Interdisciplinary",Giandomenico Sarolli,03:00 PM - 04:15 PM TR,BC 21,20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X 
1 cr 
CRN 10930",Ind. Study: Economics,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X 
2 cr 
CRN 10930",Ind. Study: Economics,,,,0,0,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X1 
1 cr 
CRN 11163",Ind. Study: Economics,Bernard Smith,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X1 
2 cr 
CRN 11163",Ind. Study: Economics,Bernard Smith,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X2 
4 cr 
CRN 11222",Ind. Study: Economics,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X3 
4 cr 
CRN 11223",Ind. Study: Economics,Marc Tomljanovich,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X4 
1 cr 
CRN 11240",Ind. Study: Economics,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X4 
2 cr 
CRN 11240",Ind. Study: Economics,Jennifer Kohn,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X5 
1 cr 
CRN 11250",Ind. Study: Economics,Edward Baring,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X5 
2 cr 
CRN 11250",Ind. Study: Economics,Edward Baring,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X6 
1 cr 
CRN 11255",Ind. Study: Economics,Maliha Safri,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 300 X6 
2 cr 
CRN 11255",Ind. Study: Economics,Maliha Safri,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"ECON 301 A 
4 cr 
CRN 10045","Intermediate Microeconomic Theory
CLA-Quantitative",Jennifer Kohn,"08:10 AM - 09:15 AM MWF
 08:30 AM - 11:30 AM F - Final Exam","BC 120
 BC 120 - Final Exam",25,29,-4,0,"Pre-reqs: ECON 101 OR ECON 5X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 301 C 
4 cr 
CRN 10046","Intermediate Microeconomic Theory
CLA-Quantitative",Jennifer Kohn,"09:25 AM - 10:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 120
 BC 120 - Final Exam",25,28,-3,1,"Pre-reqs: ECON 101 OR ECON 5X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 302 K 
4 cr 
CRN 10047",Intermediate Macroeconomic Analysis,Sharri Byron,"01:40 PM - 02:55 PM TR
 04:00 PM - 07:00 PM R - Final Exam","SEM 210
 SEM 210 - Final Exam",25,26,-1,0,"Pre-reqs: ECON 102 OR ECON 6X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 303 D 
4 cr 
CRN 10048",Economic Methodology And Introductory Econometrics,Marc Tomljanovich,"09:25 AM - 10:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","BC 21
 BC 21 - Final Exam",20,20,0,0,"Pre-reqs: (ECON 101 OR ECON 5X ) AND (ECON 102 OR ECON 6X ) AND (MATH 117 OR MATH 3X OR MATH 320 OR MATH 129X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 314 F 
4 cr 
CRN 10052","American Economic Development
CLA-Writing in the Major",Bernard Smith,"10:50 AM - 12:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 103
 BC 103 - Final Exam",18,16,2,0,"Pre-reqs: (ECON 301 OR ECON 102X ) AND (ECON 302 OR ECON 103X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 315 G 
4 cr 
CRN 10049","Political Economy of Race, Class, and Gender
CLA-Diversity US
CLA-Writing in the Major",Maliha Safri,"12:15 PM - 01:30 PM MW
 12:30 PM - 03:30 PM M - Final Exam","SEM 205
 SEM 205 - Final Exam",18,20,-2,7,"Pre-reqs: 
Co-Reqs: 
Cross Listed: WGST 315 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 320 R 
4 cr 
CRN 10050","Money, Banking and the Macroeconomy",David Anderson,"07:15 PM - 09:45 PM W
 04:00 PM - 07:00 PM W - Final Exam","BC 101
 BC 101 - Final Exam",25,27,-2,0,"Pre-reqs: (ECON 302 OR ECON 103X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 321 F 
4 cr 
CRN 10051",Corporate Finance,Marc Tomljanovich,"10:50 AM - 12:05 PM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 120
 BC 120 - Final Exam",26,31,-5,1,"Pre-reqs: ECON 301 OR ECON 102X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 410 X1 
4 cr 
CRN 10962","Specialized Honors in Economics I
CLA-Capstone
CLA-Writing Intensive",Jennifer Kohn,-,,2,1,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 410 X2 
4 cr 
CRN 10963","Specialized Honors in Economics I
CLA-Capstone
CLA-Writing Intensive",Giandomenico Sarolli,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 410 X3 
4 cr 
CRN 10980","Specialized Honors in Economics I
CLA-Capstone
CLA-Writing Intensive",Marc Tomljanovich,-,,5,2,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 410 X4 
4 cr 
CRN 10995","Specialized Honors in Economics I
CLA-Capstone
CLA-Writing Intensive",Fred Curtis,-,,5,1,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"ECON 410 X5 
4 cr 
CRN 11197","Specialized Honors in Economics I
CLA-Capstone
CLA-Writing Intensive",Maliha Safri,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
